,cc,level,category,test,data
1201,NG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns3.nic.net.ng/185.28.194.194;ns3.nic.net.ng/185.38.108.108;ns4.nic.net.ng/185.28.194.194', 'query_name': 'version.bind', 'string': 'GLUX-DNS 0.9'}"
1202,NG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns3.nic.net.ng/185.28.194.194;ns3.nic.net.ng/185.38.108.108;ns4.nic.net.ng/185.28.194.194', 'query_name': 'version.server', 'string': 'GLUX-DNS 0.9'}"
1203,NG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns2.nic.net.ng/204.61.216.40', 'query_name': 'version.bind', 'string': 'host'}"
1204,NG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'nsa.nic.net.ng/41.222.79.3', 'query_name': 'version.bind', 'string': 'Not Available'}"
1205,NG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns5.nic.net.ng/196.216.168.41', 'query_name': 'version.server', 'string': 'NSD 4'}"
1206,NG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns5.nic.net.ng/196.216.168.41', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1207,NG,NOTICE,Syntax,RNAME_MAIL_DOMAIN_INVALID,{'domain': 'nira-org-ng.mail.protection.outlook.com.'}
1208,NG,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 900, 'required_refresh': 14400}"
1209,NG,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 300}"
1210,NG,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1211,RW,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '196.49.7.188', 'nsname': 'ns1.ricta.org.rw'}"
1212,RW,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '196.49.7.186', 'nsname': 'ns2.ricta.org.rw'}"
1213,RW,WARNING,Connectivity,CN01_NO_RESPONSE_NS_QUERY_UDP,{'ns': 'ans.dnsstudy.africa/192.96.24.69'}
1214,RW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ans.dnsstudy.africa/2001:42a0::69'}
1215,RW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'fork.sth.dnsnode.net/2a01:3f0:0:306::53'}
1216,RW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-rw.afrinic.net/2001:43f8:120::28'}
1217,RW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns2.ricta.org.rw/196.49.7.186'}
1218,RW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'pch.ricta.org.rw/2001:500:14:6091:ad::1'}
1219,RW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ans.dnsstudy.africa/2001:42a0::69'}
1220,RW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'fork.sth.dnsnode.net/2a01:3f0:0:306::53'}
1221,RW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-rw.afrinic.net/2001:43f8:120::28'}
1222,RW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'pch.ricta.org.rw/2001:500:14:6091:ad::1'}
1223,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.49.7.188'}
1224,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '192.96.24.69'}
1225,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.49.7.186'}
1226,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.91'}
1227,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.138.85.98'}
1228,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.28'}
1229,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '77.72.229.254'}
1230,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:42a0::69'}
1231,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::28'}
1232,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6091:ad::1'}
1233,RW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2a01:3f0:0:306::53'}
1234,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '192.96.24.69'}
1235,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:42a0::69'}
1236,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2a01:3f0:0:306::53'}
1237,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '77.72.229.254'}
1238,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.28'}
1239,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::28'}
1240,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.49.7.188'}
1241,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.49.7.186'}
1242,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.138.85.98'}
1243,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6091:ad::1'}
1244,RW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.91'}
1245,RW,ERROR,DNSSEC,DS03_ILLEGAL_ITERATION_VALUE,"{'int': '10', 'ns_list': 'fork.sth.dnsnode.net/77.72.229.254;ns-rw.afrinic.net/196.216.168.28;ns3.ricta.org.rw/41.138.85.98;pch.ricta.org.rw/204.61.216.91'}"
1246,RW,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '8', 'ns_list': 'fork.sth.dnsnode.net/77.72.229.254;ns-rw.afrinic.net/196.216.168.28;ns3.ricta.org.rw/41.138.85.98;pch.ricta.org.rw/204.61.216.91'}"
1247,RW,ERROR,DNSSEC,DS03_NO_RESPONSE_NSEC_QUERY,{'ns_list': 'ns1.ricta.org.rw/196.49.7.188'}
1248,RW,ERROR,DNSSEC,DS10_NON_EXISTENT_RESPONSE_ERROR,{'ns_ip_list': '196.49.7.188'}
1249,RW,ERROR,Nameserver,BREAKS_ON_EDNS,"{'domain': 'rw', 'ns': 'ans.dnsstudy.africa/192.96.24.69'}"
1250,RW,ERROR,Nameserver,BREAKS_ON_EDNS,"{'domain': 'rw', 'ns': 'ns1.ricta.org.rw/196.49.7.188'}"
1251,RW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns3.ricta.org.rw/41.138.85.98', 'query_name': 'version.bind', 'string': '9.18.12-0ubuntu0.22.04.1-Ubuntu'}"
1252,RW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'pch.ricta.org.rw/204.61.216.91', 'query_name': 'version.bind', 'string': 'host'}"
1253,RW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-rw.afrinic.net/196.216.168.28', 'query_name': 'version.server', 'string': 'NSD 4'}"
1254,RW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-rw.afrinic.net/196.216.168.28', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1255,RW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'fork.sth.dnsnode.net/77.72.229.254', 'query_name': 'version.bind', 'string': 'contact info@netnod.se'}"
1256,RW,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ans.dnsstudy.africa/192.96.24.69;ns1.ricta.org.rw/196.49.7.188', 'query_name': 'version.server'}"
1257,RW,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ans.dnsstudy.africa/192.96.24.69;ns1.ricta.org.rw/196.49.7.188', 'query_name': 'version.bind'}"
1258,RW,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '192.96.24.69;196.49.7.188'}
1259,RW,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1260,SC,WARNING,Address,NO_RESPONSE_PTR_QUERY,{'domain': '54.57.86.41.in-addr.arpa.'}
1261,SC,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'a0.cctld.afilias-nst.info/2001:500:25::1'}
1262,SC,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'a2.cctld.afilias-nst.info/2001:500:44::1'}
1263,SC,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'b0.cctld.afilias-nst.org/2001:500:26::1'}
1264,SC,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'b2.cctld.afilias-nst.org/2001:500:4c::1'}
1265,SC,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'c0.cctld.afilias-nst.info/2001:500:27::1'}
1266,SC,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'd0.cctld.afilias-nst.org/2001:500:28::1'}
1267,SC,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'a0.cctld.afilias-nst.info/2001:500:25::1'}
1268,SC,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'a2.cctld.afilias-nst.info/2001:500:44::1'}
1269,SC,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'b0.cctld.afilias-nst.org/2001:500:26::1'}
1270,SC,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'b2.cctld.afilias-nst.org/2001:500:4c::1'}
1271,SC,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'c0.cctld.afilias-nst.info/2001:500:27::1'}
1272,SC,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'd0.cctld.afilias-nst.org/2001:500:28::1'}
1273,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '199.249.124.1'}
1274,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '199.254.60.1'}
1275,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '199.254.61.1'}
1276,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '199.254.62.1'}
1277,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.86.57.54'}
1278,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '199.249.116.1'}
1279,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '199.254.59.1'}
1280,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:4c::1'}
1281,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:27::1'}
1282,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:25::1'}
1283,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:44::1'}
1284,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:28::1'}
1285,SC,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:26::1'}
1286,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '199.254.59.1'}
1287,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:25::1'}
1288,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '199.249.116.1'}
1289,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:44::1'}
1290,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '199.254.60.1'}
1291,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:26::1'}
1292,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '199.249.124.1'}
1293,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:4c::1'}
1294,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '199.254.61.1'}
1295,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:27::1'}
1296,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '199.254.62.1'}
1297,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:28::1'}
1298,SC,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.86.57.54'}
1299,SC,WARNING,Consistency,MULTIPLE_SOA_SERIALS,{'count': 2}
1300,SC,NOTICE,Consistency,SOA_SERIAL_VARIATION,"{'max_variation': 0, 'serial_max': 1719251297, 'serial_min': 1719250665}"
1301,SC,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '2', 'ns_list': 'a0.cctld.afilias-nst.info/199.254.59.1;a2.cctld.afilias-nst.info/199.249.116.1;b0.cctld.afilias-nst.org/199.254.60.1;b2.cctld.afilias-nst.org/199.249.124.1;c0.cctld.afilias-nst.info/199.254.61.1;d0.cctld.afilias-nst.org/199.254.62.1;ns1.nic.sc/41.86.57.54'}"
1302,SC,WARNING,DNSSEC,DNSKEY_SMALLER_THAN_REC,"{'algo_descr': 'RSA/SHA-256', 'algo_num': 8, 'keysize': 1024, 'keysizemax': 4096, 'keysizemin': 512, 'keysizerec': 2048, 'keytag': 13233}"
1303,SC,WARNING,DNSSEC,DNSKEY_SMALLER_THAN_REC,"{'algo_descr': 'RSA/SHA-256', 'algo_num': 8, 'keysize': 1024, 'keysizemax': 4096, 'keysizemin': 512, 'keysizerec': 2048, 'keytag': 11586}"
1304,SC,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'a0.cctld.afilias-nst.info/199.254.59.1;b0.cctld.afilias-nst.org/199.254.60.1;c0.cctld.afilias-nst.info/199.254.61.1;d0.cctld.afilias-nst.org/199.254.62.1', 'query_name': 'version.bind', 'string': '9.11.22'}"
1305,SC,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns1.nic.sc/41.86.57.54', 'query_name': 'version.bind', 'string': '9.7.2-P2'}"
1306,SC,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'a2.cctld.afilias-nst.info/199.249.116.1;b2.cctld.afilias-nst.org/199.249.124.1', 'query_name': 'version.bind', 'string': 'CIRA Server'}"
1307,SC,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'a2.cctld.afilias-nst.info/199.249.116.1;b2.cctld.afilias-nst.org/199.249.124.1', 'query_name': 'version.server', 'string': 'CIRA Server'}"
1308,SC,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'a0.cctld.afilias-nst.info/2001:500:25::1'}
1309,SC,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 7200, 'required_refresh': 14400}"
1310,SC,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 900}"
1311,SC,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1312,SD,WARNING,Connectivity,CN01_UNEXPECTED_RCODE_SOA_QUERY_UDP,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'SERVFAIL'}"
1313,SD,WARNING,Connectivity,CN01_UNEXPECTED_RCODE_NS_QUERY_UDP,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'SERVFAIL'}"
1314,SD,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-sd.afrinic.net/2001:43f8:120::26'}
1315,SD,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'pch.sis.sd/2001:500:14:6097:ad::1'}
1316,SD,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'sd.cctld.authdns.ripe.net/2001:67c:e0::109'}
1317,SD,WARNING,Connectivity,CN02_UNEXPECTED_RCODE_SOA_QUERY_TCP,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'SERVFAIL'}"
1318,SD,WARNING,Connectivity,CN02_UNEXPECTED_RCODE_NS_QUERY_TCP,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'SERVFAIL'}"
1319,SD,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-sd.afrinic.net/2001:43f8:120::26'}
1320,SD,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'pch.sis.sd/2001:500:14:6097:ad::1'}
1321,SD,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'sd.cctld.authdns.ripe.net/2001:67c:e0::109'}
1322,SD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.26'}
1323,SD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.0.9.109'}
1324,SD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.97'}
1325,SD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.29.180.250'}
1326,SD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:67c:e0::109'}
1327,SD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6097:ad::1'}
1328,SD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::26'}
1329,SD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.29.180.250'}
1330,SD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.26'}
1331,SD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::26'}
1332,SD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6097:ad::1'}
1333,SD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.97'}
1334,SD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.0.9.109'}
1335,SD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:67c:e0::109'}
1336,SD,WARNING,Consistency,MULTIPLE_SOA_SERIALS,{'count': 3}
1337,SD,NOTICE,Consistency,SOA_SERIAL_VARIATION,"{'max_variation': 0, 'serial_max': 2024062417, 'serial_min': 2024062414}"
1338,SD,ERROR,Consistency,IN_BAILIWICK_ADDR_MISMATCH,"{'parent_addresses': 'ans1.canar.sd./196.29.180.14;ans1.sis.sd./196.29.166.134;ans2.canar.sd./196.29.164.14;ans2.sis.sd./102.130.251.10;pch.sis.sd./2001:500:14:6097:ad::1;pch.sis.sd./204.61.216.97', 'zone_addresses': 'ans1.canar.sd./196.29.180.250;pch.sis.sd./2001:500:14:6097:ad::1;pch.sis.sd./204.61.216.97'}"
1339,SD,NOTICE,Consistency,EXTRA_ADDRESS_CHILD,{'ns_ip_list': 'ans1.canar.sd./196.29.180.250'}
1340,SD,WARNING,Delegation,IS_NOT_AUTHORITATIVE,"{'ns': 'ans1.canar.sd/196.29.180.250', 'proto': 'UDP'}"
1341,SD,WARNING,Delegation,IS_NOT_AUTHORITATIVE,"{'ns': 'ans1.canar.sd/196.29.180.250', 'proto': 'TCP'}"
1342,SD,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1343,SD,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'NXDOMAIN', 'rrtype': 'A'}"
1344,SD,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1345,SD,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
1346,SD,ERROR,Delegation,EXTRA_NAME_PARENT,{'extra': 'ans1.canar.sd;ans1.sis.sd;ans2.canar.sd;ans2.sis.sd'}
1347,SD,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '196.216.168.26', 'parent': '198.41.0.4'}"
1348,SD,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'sd'}
1349,SD,WARNING,Nameserver,NS_ERROR,{'ns': 'ans1.canar.sd/196.29.180.250'}
1350,SD,WARNING,Nameserver,A_UNEXPECTED_RCODE,"{'ns': 'ans1.canar.sd/196.29.180.250', 'rcode': 'SERVFAIL'}"
1351,SD,ERROR,Nameserver,CAN_NOT_BE_RESOLVED,{'nsname_list': 'ans2.sis.sd;ans2.canar.sd;ans1.sis.sd'}
1352,SD,WARNING,Nameserver,NS_ERROR,{'ns': 'ans1.canar.sd/196.29.180.250'}
1353,SD,WARNING,Nameserver,NS_ERROR,{'ns': 'ans1.canar.sd/196.29.180.250'}
1354,SD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'sd.cctld.authdns.ripe.net/193.0.9.109', 'query_name': 'version.server', 'string': 'Knot DNS'}"
1355,SD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'sd.cctld.authdns.ripe.net/193.0.9.109', 'query_name': 'version.bind', 'string': 'Knot DNS'}"
1356,SD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-sd.afrinic.net/196.216.168.26', 'query_name': 'version.server', 'string': 'NSD 4'}"
1357,SD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-sd.afrinic.net/196.216.168.26', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1358,SD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'pch.sis.sd/204.61.216.97', 'query_name': 'version.bind', 'string': 'host'}"
1359,SD,WARNING,Zone,Z01_MNAME_NOT_RESOLVE,{'nsname': 'ans1.sis.sd'}
1360,SD,WARNING,Zone,MNAME_HAS_NO_ADDRESS,{'mname': 'ans1.sis.sd'}
1361,SD,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1362,SL,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '45.83.41.38', 'nsname': 'ns2.neoip.com'}"
1363,SL,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns2.neoip.com/45.83.41.38'}
1364,SL,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns2.neoip.com/45.83.41.38'}
1365,SL,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '45.83.41.38'}
1366,SL,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '51.195.14.249'}
1367,SL,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '51.195.14.249'}
1368,SL,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '45.83.41.38'}
1369,SL,NOTICE,Delegation,NO_IPV6_NS_CHILD,"{'count': 0, 'minimum': 2, 'ns_list': ''}"
1370,SL,NOTICE,Delegation,NO_IPV6_NS_DEL,"{'count': 0, 'minimum': 2, 'ns_list': ''}"
1371,SL,WARNING,DNSSEC,DNSKEY_BUT_NOT_DS,"{'child': '51.195.14.249', 'parent': '198.41.0.4'}"
1372,SL,WARNING,DNSSEC,ALGORITHM_NOT_RECOMMENDED,"{'algo_descr': 'RSASHA1-NSEC3-SHA1', 'algo_num': 7, 'keytag': 1179}"
1373,SL,WARNING,DNSSEC,ALGORITHM_NOT_RECOMMENDED,"{'algo_descr': 'RSASHA1-NSEC3-SHA1', 'algo_num': 7, 'keytag': 14507}"
1374,SL,WARNING,DNSSEC,ALGORITHM_NOT_RECOMMENDED,"{'algo_descr': 'RSASHA1-NSEC3-SHA1', 'algo_num': 7, 'keytag': 55940}"
1375,SL,WARNING,DNSSEC,ALGORITHM_NOT_RECOMMENDED,"{'algo_descr': 'RSASHA1-NSEC3-SHA1', 'algo_num': 7, 'keytag': 40824}"
1376,SL,WARNING,Nameserver,N10_NO_RESPONSE_EDNS1_QUERY,{'ns_ip_list': '51.195.14.249'}
1377,SL,WARNING,Nameserver,N11_NO_RESPONSE,{'ns_ip_list': '51.195.14.249'}
1378,SL,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ns1.neoip.com/51.195.14.249', 'query_name': 'version.server'}"
1379,SL,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ns1.neoip.com/51.195.14.249', 'query_name': 'version.bind'}"
1380,SL,WARNING,Zone,Z01_MNAME_NOT_RESOLVE,{'nsname': 'ns1.neoip.com.sl'}
1381,SL,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 600, 'required_refresh': 14400}"
1382,SL,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 900}"
1383,SL,WARNING,Zone,EXPIRE_MINIMUM_VALUE_LOWER,"{'expire': 7200, 'required_expire': 604800}"
1384,SL,WARNING,Zone,MNAME_HAS_NO_ADDRESS,{'mname': 'ns1.neoip.com.sl'}
1385,SL,ERROR,Zone,Z11_UNABLE_TO_CHECK_FOR_SPF,{}
1386,SN,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '196.1.95.1', 'nsname': 'ns.ucad.sn'}"
1387,SN,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-sn.nic.fr/2001:678:c::1'}
1388,SN,WARNING,Connectivity,CN01_UNEXPECTED_RCODE_SOA_QUERY_UDP,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'rcode': 'REFUSED'}"
1389,SN,WARNING,Connectivity,CN01_UNEXPECTED_RCODE_NS_QUERY_UDP,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'rcode': 'REFUSED'}"
1390,SN,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns53.cloudns.net/2001:41d0:304:200::532c'}
1391,SN,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'sn.cctld.authdns.ripe.net/2001:67c:e0::111'}
1392,SN,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-sn.nic.fr/2001:678:c::1'}
1393,SN,WARNING,Connectivity,CN02_UNEXPECTED_RCODE_SOA_QUERY_TCP,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'rcode': 'REFUSED'}"
1394,SN,WARNING,Connectivity,CN02_UNEXPECTED_RCODE_NS_QUERY_TCP,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'rcode': 'REFUSED'}"
1395,SN,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns53.cloudns.net/2001:41d0:304:200::532c'}
1396,SN,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'sn.cctld.authdns.ripe.net/2001:67c:e0::111'}
